userId	geneSymbol	geneName	entrezgene	gLink
Ackr2	Ackr2	atypical chemokine receptor 2	59289	https://www.ncbi.nlm.nih.gov/gene/?term=59289
Rasip1	Rasip1	Ras interacting protein 1	69903	https://www.ncbi.nlm.nih.gov/gene/?term=69903
Zbtb39	Zbtb39	zinc finger and BTB domain containing 39	320080	https://www.ncbi.nlm.nih.gov/gene/?term=320080
Trmt10c	Trmt10c	tRNA methyltransferase 10C	52575	https://www.ncbi.nlm.nih.gov/gene/?term=52575
Zfp36	Zfp36	zinc finger protein 36	22695	https://www.ncbi.nlm.nih.gov/gene/?term=22695
Shb	Shb	src homology 2 domain-containing transforming protein B	230126	https://www.ncbi.nlm.nih.gov/gene/?term=230126
Tst	Tst	thiosulfate sulfurtransferase, mitochondrial	22117	https://www.ncbi.nlm.nih.gov/gene/?term=22117
Shld1	Shld1	shieldin complex subunit 1	73747	https://www.ncbi.nlm.nih.gov/gene/?term=73747
Prrt2	Prrt2	proline-rich transmembrane protein 2	69017	https://www.ncbi.nlm.nih.gov/gene/?term=69017
Pigw	Pigw	phosphatidylinositol glycan anchor biosynthesis, class W	70325	https://www.ncbi.nlm.nih.gov/gene/?term=70325
Cirbp	Cirbp	cold inducible RNA binding protein	12696	https://www.ncbi.nlm.nih.gov/gene/?term=12696
Preb	Preb	prolactin regulatory element binding	50907	https://www.ncbi.nlm.nih.gov/gene/?term=50907
Wdr81	Wdr81	WD repeat domain 81	192652	https://www.ncbi.nlm.nih.gov/gene/?term=192652
Cox19	Cox19	cytochrome c oxidase assembly protein 19	68033	https://www.ncbi.nlm.nih.gov/gene/?term=68033
Sys1	Sys1	SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae)	66460	https://www.ncbi.nlm.nih.gov/gene/?term=66460
Mtus1	Mtus1	mitochondrial tumor suppressor 1	102103	https://www.ncbi.nlm.nih.gov/gene/?term=102103
Bricd5	Bricd5	BRICHOS domain containing 5	319259	https://www.ncbi.nlm.nih.gov/gene/?term=319259
Mtmr11	Mtmr11	myotubularin related protein 11	194126	https://www.ncbi.nlm.nih.gov/gene/?term=194126
Ing1	Ing1	inhibitor of growth family, member 1	26356	https://www.ncbi.nlm.nih.gov/gene/?term=26356
Lrrc8d	Lrrc8d	leucine rich repeat containing 8D	231549	https://www.ncbi.nlm.nih.gov/gene/?term=231549
Scand1	Scand1	SCAN domain-containing 1	19018	https://www.ncbi.nlm.nih.gov/gene/?term=19018
Yod1	Yod1	YOD1 deubiquitinase	226418	https://www.ncbi.nlm.nih.gov/gene/?term=226418
Hnrnpa1	Hnrnpa1	heterogeneous nuclear ribonucleoprotein A1	15382	https://www.ncbi.nlm.nih.gov/gene/?term=15382
Camk2n1	Camk2n1	calcium/calmodulin-dependent protein kinase II inhibitor 1	66259	https://www.ncbi.nlm.nih.gov/gene/?term=66259
Gltpd2	Gltpd2	glycolipid transfer protein domain containing 2	216871	https://www.ncbi.nlm.nih.gov/gene/?term=216871
Atxn1	Atxn1	ataxin 1	20238	https://www.ncbi.nlm.nih.gov/gene/?term=20238
Tefm	Tefm	transcription elongation factor, mitochondrial	68550	https://www.ncbi.nlm.nih.gov/gene/?term=68550
Slc26a1	Slc26a1	solute carrier family 26 (sulfate transporter), member 1	231583	https://www.ncbi.nlm.nih.gov/gene/?term=231583
Tapt1	Tapt1	transmembrane anterior posterior transformation 1	231225	https://www.ncbi.nlm.nih.gov/gene/?term=231225
Prr15l	Prr15l	proline rich 15-like	217138	https://www.ncbi.nlm.nih.gov/gene/?term=217138
Dusp28	Dusp28	dual specificity phosphatase 28	67446	https://www.ncbi.nlm.nih.gov/gene/?term=67446
1700001C19Rik	1700001C19Rik	RIKEN cDNA 1700001C19 gene	75462	https://www.ncbi.nlm.nih.gov/gene/?term=75462
Odf3b	Odf3b	outer dense fiber of sperm tails 3B	70113	https://www.ncbi.nlm.nih.gov/gene/?term=70113
Tgif1	Tgif1	TGFB-induced factor homeobox 1	21815	https://www.ncbi.nlm.nih.gov/gene/?term=21815
Rexo1	Rexo1	REX1, RNA exonuclease 1	66932	https://www.ncbi.nlm.nih.gov/gene/?term=66932
Apof	Apof	apolipoprotein F	103161	https://www.ncbi.nlm.nih.gov/gene/?term=103161
Trpt1	Trpt1	tRNA phosphotransferase 1	107328	https://www.ncbi.nlm.nih.gov/gene/?term=107328
Atg16l2	Atg16l2	autophagy related 16-like 2 (S. cerevisiae)	73683	https://www.ncbi.nlm.nih.gov/gene/?term=73683
Lonp2	Lonp2	lon peptidase 2, peroxisomal	66887	https://www.ncbi.nlm.nih.gov/gene/?term=66887
Cracr2b	Cracr2b	calcium release activated channel regulator 2B	213573	https://www.ncbi.nlm.nih.gov/gene/?term=213573
Pdp2	Pdp2	pyruvate dehyrogenase phosphatase catalytic subunit 2	382051	https://www.ncbi.nlm.nih.gov/gene/?term=382051
Spata33	Spata33	spermatogenesis associated 33	320869	https://www.ncbi.nlm.nih.gov/gene/?term=320869
Mypop	Mypop	Myb-related transcription factor, partner of profilin	232934	https://www.ncbi.nlm.nih.gov/gene/?term=232934
Depp1	Depp1	DEPP1 autophagy regulator	213393	https://www.ncbi.nlm.nih.gov/gene/?term=213393
Tob2	Tob2	transducer of ERBB2, 2	57259	https://www.ncbi.nlm.nih.gov/gene/?term=57259
Tprn	Tprn	taperin	97031	https://www.ncbi.nlm.nih.gov/gene/?term=97031
E130114P18Rik	E130114P18Rik	RIKEN cDNA E130114P18 gene	319865	https://www.ncbi.nlm.nih.gov/gene/?term=319865
Rpl29	Rpl29	NA	19944	https://www.ncbi.nlm.nih.gov/gene/?term=19944
Agtr1a	Agtr1a	angiotensin II receptor, type 1a	11607	https://www.ncbi.nlm.nih.gov/gene/?term=11607
Ccdc71	Ccdc71	coiled-coil domain containing 71	72454	https://www.ncbi.nlm.nih.gov/gene/?term=72454
Kmt5a	Kmt5a	lysine methyltransferase 5A	67956	https://www.ncbi.nlm.nih.gov/gene/?term=67956
Retreg2	Retreg2	reticulophagy regulator family member 2	227298	https://www.ncbi.nlm.nih.gov/gene/?term=227298
Dcaf7	Dcaf7	DDB1 and CUL4 associated factor 7	71833	https://www.ncbi.nlm.nih.gov/gene/?term=71833
Krt8	Krt8	keratin 8	16691	https://www.ncbi.nlm.nih.gov/gene/?term=16691
Aff4	Aff4	AF4/FMR2 family, member 4	93736	https://www.ncbi.nlm.nih.gov/gene/?term=93736
Clip1	Clip1	CAP-GLY domain containing linker protein 1	56430	https://www.ncbi.nlm.nih.gov/gene/?term=56430
Tmie	Tmie	transmembrane inner ear	20776	https://www.ncbi.nlm.nih.gov/gene/?term=20776
Tsku	Tsku	tsukushi, small leucine rich proteoglycan	244152	https://www.ncbi.nlm.nih.gov/gene/?term=244152
Zbtb45	Zbtb45	zinc finger and BTB domain containing 45	232879	https://www.ncbi.nlm.nih.gov/gene/?term=232879
Pheta2	Pheta2	PH domain containing endocytic trafficking adaptor 2	338368	https://www.ncbi.nlm.nih.gov/gene/?term=338368
Arhgap23	Arhgap23	Rho GTPase activating protein 23	58996	https://www.ncbi.nlm.nih.gov/gene/?term=58996
Slc35c1	Slc35c1	solute carrier family 35, member C1	228368	https://www.ncbi.nlm.nih.gov/gene/?term=228368
Ccdc137	Ccdc137	coiled-coil domain containing 137	67291	https://www.ncbi.nlm.nih.gov/gene/?term=67291
Glt1d1	Glt1d1	glycosyltransferase 1 domain containing 1	319804	https://www.ncbi.nlm.nih.gov/gene/?term=319804
Lsm10	Lsm10	U7 snRNP-specific Sm-like protein LSM10	116748	https://www.ncbi.nlm.nih.gov/gene/?term=116748
Ndufaf6	Ndufaf6	NADH:ubiquinone oxidoreductase complex assembly factor 6	76947	https://www.ncbi.nlm.nih.gov/gene/?term=76947
Cyp8b1	Cyp8b1	cytochrome P450, family 8, subfamily b, polypeptide 1	13124	https://www.ncbi.nlm.nih.gov/gene/?term=13124
Fam131a	Fam131a	family with sequence similarity 131, member A	78408	https://www.ncbi.nlm.nih.gov/gene/?term=78408
Zfp623	Zfp623	zinc finger protein 623	78834	https://www.ncbi.nlm.nih.gov/gene/?term=78834
Atp5k	Atp5k	ATP synthase, H+ transporting, mitochondrial F1F0 complex, subunit E	11958	https://www.ncbi.nlm.nih.gov/gene/?term=11958
Sgms2	Sgms2	sphingomyelin synthase 2	74442	https://www.ncbi.nlm.nih.gov/gene/?term=74442
Gatd1	Gatd1	glutamine amidotransferase like class 1 domain containing 1	213350	https://www.ncbi.nlm.nih.gov/gene/?term=213350
Gprc5c	Gprc5c	G protein-coupled receptor, family C, group 5, member C	70355	https://www.ncbi.nlm.nih.gov/gene/?term=70355
Rpusd3	Rpusd3	RNA pseudouridylate synthase domain containing 3	101122	https://www.ncbi.nlm.nih.gov/gene/?term=101122
2900026A02Rik	2900026A02Rik	RIKEN cDNA 2900026A02 gene	243219	https://www.ncbi.nlm.nih.gov/gene/?term=243219
Spryd4	Spryd4	SPRY domain containing 4	66701	https://www.ncbi.nlm.nih.gov/gene/?term=66701
Commd1	Commd1	COMM domain containing 1	17846	https://www.ncbi.nlm.nih.gov/gene/?term=17846
Pcdh1	Pcdh1	protocadherin 1	75599	https://www.ncbi.nlm.nih.gov/gene/?term=75599
Zbtb22	Zbtb22	zinc finger and BTB domain containing 22	81630	https://www.ncbi.nlm.nih.gov/gene/?term=81630
Cbr1	Cbr1	carbonyl reductase 1	12408	https://www.ncbi.nlm.nih.gov/gene/?term=12408
Irf2bp2	Irf2bp2	interferon regulatory factor 2 binding protein 2	270110	https://www.ncbi.nlm.nih.gov/gene/?term=270110
Ufsp1	Ufsp1	UFM1-specific peptidase 1	70240	https://www.ncbi.nlm.nih.gov/gene/?term=70240
Mafg	Mafg	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein G (avian)	17134	https://www.ncbi.nlm.nih.gov/gene/?term=17134
Mical3	Mical3	microtubule associated monooxygenase, calponin and LIM domain containing 3	194401	https://www.ncbi.nlm.nih.gov/gene/?term=194401
Apon	Apon	apolipoprotein N	28194	https://www.ncbi.nlm.nih.gov/gene/?term=28194
Tubgcp6	Tubgcp6	tubulin, gamma complex associated protein 6	328580	https://www.ncbi.nlm.nih.gov/gene/?term=328580
Klf13	Klf13	Kruppel-like factor 13	50794	https://www.ncbi.nlm.nih.gov/gene/?term=50794
Gpr17	Gpr17	G protein-coupled receptor 17	574402	https://www.ncbi.nlm.nih.gov/gene/?term=574402
Slc39a1	Slc39a1	solute carrier family 39 (zinc transporter), member 1	30791	https://www.ncbi.nlm.nih.gov/gene/?term=30791
Nrros	Nrros	negative regulator of reactive oxygen species	224109	https://www.ncbi.nlm.nih.gov/gene/?term=224109
Rexo4	Rexo4	REX4, 3'-5' exonuclease	227656	https://www.ncbi.nlm.nih.gov/gene/?term=227656
Hook2	Hook2	hook microtubule tethering protein 2	170833	https://www.ncbi.nlm.nih.gov/gene/?term=170833
Rnf103	Rnf103	ring finger protein 103	22644	https://www.ncbi.nlm.nih.gov/gene/?term=22644
Suclg1	Suclg1	succinate-CoA ligase, GDP-forming, alpha subunit	56451	https://www.ncbi.nlm.nih.gov/gene/?term=56451
Repin1	Repin1	replication initiator 1	58887	https://www.ncbi.nlm.nih.gov/gene/?term=58887
Junb	Junb	jun B proto-oncogene	16477	https://www.ncbi.nlm.nih.gov/gene/?term=16477
Ubxn8	Ubxn8	UBX domain protein 8	108159	https://www.ncbi.nlm.nih.gov/gene/?term=108159
Lamb2	Lamb2	laminin, beta 2	16779	https://www.ncbi.nlm.nih.gov/gene/?term=16779
Msl1	Msl1	male specific lethal 1	74026	https://www.ncbi.nlm.nih.gov/gene/?term=74026
Senp7	Senp7	SUMO1/sentrin specific peptidase 7	66315	https://www.ncbi.nlm.nih.gov/gene/?term=66315
Rnaseh2a	Rnaseh2a	ribonuclease H2, large subunit	69724	https://www.ncbi.nlm.nih.gov/gene/?term=69724
Gas1	Gas1	growth arrest specific 1	14451	https://www.ncbi.nlm.nih.gov/gene/?term=14451
Socs3	Socs3	suppressor of cytokine signaling 3	12702	https://www.ncbi.nlm.nih.gov/gene/?term=12702
Mapk11	Mapk11	mitogen-activated protein kinase 11	19094	https://www.ncbi.nlm.nih.gov/gene/?term=19094
Fes	Fes	feline sarcoma oncogene	14159	https://www.ncbi.nlm.nih.gov/gene/?term=14159
Bcl3	Bcl3	B cell leukemia/lymphoma 3	12051	https://www.ncbi.nlm.nih.gov/gene/?term=12051
Rab4b	Rab4b	RAB4B, member RAS oncogene family	19342	https://www.ncbi.nlm.nih.gov/gene/?term=19342
Sh3pxd2a	Sh3pxd2a	SH3 and PX domains 2A	14218	https://www.ncbi.nlm.nih.gov/gene/?term=14218
Plxnb1	Plxnb1	plexin B1	235611	https://www.ncbi.nlm.nih.gov/gene/?term=235611
H2-T24	H2-T24	histocompatibility 2, T region locus 24	15042	https://www.ncbi.nlm.nih.gov/gene/?term=15042
Slc39a8	Slc39a8	solute carrier family 39 (metal ion transporter), member 8	67547	https://www.ncbi.nlm.nih.gov/gene/?term=67547
Cyhr1	Cyhr1	cysteine and histidine rich 1	54151	https://www.ncbi.nlm.nih.gov/gene/?term=54151
A930004D18Rik	A930004D18Rik	RIKEN cDNA A930004D18 gene	77940	https://www.ncbi.nlm.nih.gov/gene/?term=77940
Skida1	Skida1	SKI/DACH domain containing 1	72668	https://www.ncbi.nlm.nih.gov/gene/?term=72668
Tprkb	Tprkb	Tp53rk binding protein	69786	https://www.ncbi.nlm.nih.gov/gene/?term=69786
Fgfr3	Fgfr3	fibroblast growth factor receptor 3	14184	https://www.ncbi.nlm.nih.gov/gene/?term=14184
Eapp	Eapp	E2F-associated phosphoprotein	66266	https://www.ncbi.nlm.nih.gov/gene/?term=66266
Rhob	Rhob	ras homolog family member B	11852	https://www.ncbi.nlm.nih.gov/gene/?term=11852
Fabp1	Fabp1	fatty acid binding protein 1, liver	14080	https://www.ncbi.nlm.nih.gov/gene/?term=14080
Thnsl2	Thnsl2	threonine synthase-like 2 (bacterial)	232078	https://www.ncbi.nlm.nih.gov/gene/?term=232078
Sh3bp2	Sh3bp2	SH3-domain binding protein 2	24055	https://www.ncbi.nlm.nih.gov/gene/?term=24055
Ugt1a6a	Ugt1a6a	UDP glucuronosyltransferase 1 family, polypeptide A6A	94284	https://www.ncbi.nlm.nih.gov/gene/?term=94284
1600014C10Rik	1600014C10Rik	RIKEN cDNA 1600014C10 gene	72244	https://www.ncbi.nlm.nih.gov/gene/?term=72244
Ankrd24	Ankrd24	ankyrin repeat domain 24	70615	https://www.ncbi.nlm.nih.gov/gene/?term=70615
Set	Set	SET nuclear oncogene	56086	https://www.ncbi.nlm.nih.gov/gene/?term=56086
Sertad3	Sertad3	SERTA domain containing 3	170742	https://www.ncbi.nlm.nih.gov/gene/?term=170742
Maf	Maf	avian musculoaponeurotic fibrosarcoma oncogene homolog	17132	https://www.ncbi.nlm.nih.gov/gene/?term=17132
Kxd1	Kxd1	KxDL motif containing 1	75620	https://www.ncbi.nlm.nih.gov/gene/?term=75620
Eef1d	Eef1d	eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein)	66656	https://www.ncbi.nlm.nih.gov/gene/?term=66656
Per2	Per2	period circadian clock 2	18627	https://www.ncbi.nlm.nih.gov/gene/?term=18627
Tmem150a	Tmem150a	transmembrane protein 150A	232086	https://www.ncbi.nlm.nih.gov/gene/?term=232086
Irs1	Irs1	insulin receptor substrate 1	16367	https://www.ncbi.nlm.nih.gov/gene/?term=16367
Zkscan5	Zkscan5	zinc finger with KRAB and SCAN domains 5	22757	https://www.ncbi.nlm.nih.gov/gene/?term=22757
H2-T22	H2-T22	histocompatibility 2, T region locus 22	15039	https://www.ncbi.nlm.nih.gov/gene/?term=15039
Pgpep1	Pgpep1	pyroglutamyl-peptidase I	66522	https://www.ncbi.nlm.nih.gov/gene/?term=66522
Cars2	Cars2	cysteinyl-tRNA synthetase 2 (mitochondrial)(putative)	71941	https://www.ncbi.nlm.nih.gov/gene/?term=71941
Ppp1r14b	Ppp1r14b	protein phosphatase 1, regulatory inhibitor subunit 14B	18938	https://www.ncbi.nlm.nih.gov/gene/?term=18938
Fkbp2	Fkbp2	FK506 binding protein 2	14227	https://www.ncbi.nlm.nih.gov/gene/?term=14227
Chst13	Chst13	carbohydrate sulfotransferase 13	71797	https://www.ncbi.nlm.nih.gov/gene/?term=71797
Nfil3	Nfil3	nuclear factor, interleukin 3, regulated	18030	https://www.ncbi.nlm.nih.gov/gene/?term=18030
Inca1	Inca1	inhibitor of CDK, cyclin A1 interacting protein 1	103844	https://www.ncbi.nlm.nih.gov/gene/?term=103844
Nat8f1	Nat8f1	N-acetyltransferase 8 (GCN5-related) family member 1	66116	https://www.ncbi.nlm.nih.gov/gene/?term=66116
Cntrl	Cntrl	centriolin	26920	https://www.ncbi.nlm.nih.gov/gene/?term=26920
Txnl4a	Txnl4a	thioredoxin-like 4A	27366	https://www.ncbi.nlm.nih.gov/gene/?term=27366
Bbof1	Bbof1	basal body orientation factor 1	72873	https://www.ncbi.nlm.nih.gov/gene/?term=72873
Sphk2	Sphk2	sphingosine kinase 2	56632	https://www.ncbi.nlm.nih.gov/gene/?term=56632
Eif1a	Eif1a	eukaryotic translation initiation factor 1A	13664	https://www.ncbi.nlm.nih.gov/gene/?term=13664
Arl16	Arl16	ADP-ribosylation factor-like 16	70317	https://www.ncbi.nlm.nih.gov/gene/?term=70317
Gstp3	Gstp3	glutathione S-transferase pi 3	225884	https://www.ncbi.nlm.nih.gov/gene/?term=225884
Cryzl1	Cryzl1	crystallin, zeta (quinone reductase)-like 1	66609	https://www.ncbi.nlm.nih.gov/gene/?term=66609
Gpr182	Gpr182	G protein-coupled receptor 182	11536	https://www.ncbi.nlm.nih.gov/gene/?term=11536
Rpl5	Rpl5	ribosomal protein L5	100503670	https://www.ncbi.nlm.nih.gov/gene/?term=100503670
Eif4b	Eif4b	eukaryotic translation initiation factor 4B	75705	https://www.ncbi.nlm.nih.gov/gene/?term=75705
Tubb2a	Tubb2a	tubulin, beta 2A class IIA	22151	https://www.ncbi.nlm.nih.gov/gene/?term=22151
0610030E20Rik	0610030E20Rik	RIKEN cDNA 0610030E20 gene	68364	https://www.ncbi.nlm.nih.gov/gene/?term=68364
Egln2	Egln2	egl-9 family hypoxia-inducible factor 2	112406	https://www.ncbi.nlm.nih.gov/gene/?term=112406
Fcer1g	Fcer1g	Fc receptor, IgE, high affinity I, gamma polypeptide	14127	https://www.ncbi.nlm.nih.gov/gene/?term=14127
Rnf169	Rnf169	ring finger protein 169	108937	https://www.ncbi.nlm.nih.gov/gene/?term=108937
Cds2	Cds2	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2	110911	https://www.ncbi.nlm.nih.gov/gene/?term=110911
Nfe2	Nfe2	nuclear factor, erythroid derived 2	18022	https://www.ncbi.nlm.nih.gov/gene/?term=18022
Rex1bd	Rex1bd	required for excision 1-B domain containing	66462	https://www.ncbi.nlm.nih.gov/gene/?term=66462
Deaf1	Deaf1	DEAF1, transcription factor	54006	https://www.ncbi.nlm.nih.gov/gene/?term=54006
Sh2d3c	Sh2d3c	SH2 domain containing 3C	27387	https://www.ncbi.nlm.nih.gov/gene/?term=27387
Rpl18	Rpl18	ribosomal protein L18	19899	https://www.ncbi.nlm.nih.gov/gene/?term=19899
Zc3h4	Zc3h4	zinc finger CCCH-type containing 4	330474	https://www.ncbi.nlm.nih.gov/gene/?term=330474
Wdr83os	Wdr83os	WD repeat domain 83 opposite strand	414077	https://www.ncbi.nlm.nih.gov/gene/?term=414077
Gckr	Gckr	glucokinase regulatory protein	231103	https://www.ncbi.nlm.nih.gov/gene/?term=231103
Arhgef12	Arhgef12	Rho guanine nucleotide exchange factor (GEF) 12	69632	https://www.ncbi.nlm.nih.gov/gene/?term=69632
Atl2	Atl2	atlastin GTPase 2	56298	https://www.ncbi.nlm.nih.gov/gene/?term=56298
Dbp	Dbp	D site albumin promoter binding protein	13170	https://www.ncbi.nlm.nih.gov/gene/?term=13170
Tnip2	Tnip2	TNFAIP3 interacting protein 2	231130	https://www.ncbi.nlm.nih.gov/gene/?term=231130
Zfp422	Zfp422	zinc finger protein 422	67255	https://www.ncbi.nlm.nih.gov/gene/?term=67255
Atxn7l3	Atxn7l3	ataxin 7-like 3	217218	https://www.ncbi.nlm.nih.gov/gene/?term=217218
Chpt1	Chpt1	choline phosphotransferase 1	212862	https://www.ncbi.nlm.nih.gov/gene/?term=212862
Dhps	Dhps	deoxyhypusine synthase	330817	https://www.ncbi.nlm.nih.gov/gene/?term=330817
Cend1	Cend1	cell cycle exit and neuronal differentiation 1	57754	https://www.ncbi.nlm.nih.gov/gene/?term=57754
Bckdha	Bckdha	branched chain ketoacid dehydrogenase E1, alpha polypeptide	12039	https://www.ncbi.nlm.nih.gov/gene/?term=12039
Ifitm2	Ifitm2	interferon induced transmembrane protein 2	80876	https://www.ncbi.nlm.nih.gov/gene/?term=80876
Eno3	Eno3	enolase 3, beta muscle	13808	https://www.ncbi.nlm.nih.gov/gene/?term=13808
Ipmk	Ipmk	inositol polyphosphate multikinase	69718	https://www.ncbi.nlm.nih.gov/gene/?term=69718
B2m	B2m	beta-2 microglobulin	12010	https://www.ncbi.nlm.nih.gov/gene/?term=12010
Gstp1	Gstp1	glutathione S-transferase, pi 1	14870	https://www.ncbi.nlm.nih.gov/gene/?term=14870
Phf5a	Phf5a	PHD finger protein 5A	68479	https://www.ncbi.nlm.nih.gov/gene/?term=68479
Hipk2	Hipk2	homeodomain interacting protein kinase 2	15258	https://www.ncbi.nlm.nih.gov/gene/?term=15258
Sec22c	Sec22c	SEC22 homolog C, vesicle trafficking protein	215474	https://www.ncbi.nlm.nih.gov/gene/?term=215474
Orm2	Orm2	orosomucoid 2	18406	https://www.ncbi.nlm.nih.gov/gene/?term=18406
Dot1l	Dot1l	DOT1-like, histone H3 methyltransferase (S. cerevisiae)	208266	https://www.ncbi.nlm.nih.gov/gene/?term=208266
Cyp2d22	Cyp2d22	cytochrome P450, family 2, subfamily d, polypeptide 22	56448	https://www.ncbi.nlm.nih.gov/gene/?term=56448
Cfd	Cfd	complement factor D (adipsin)	11537	https://www.ncbi.nlm.nih.gov/gene/?term=11537
Rpl34	Rpl34	ribosomal protein L34	68436	https://www.ncbi.nlm.nih.gov/gene/?term=68436
Pgghg	Pgghg	protein glucosylgalactosylhydroxylysine glucosidase	212974	https://www.ncbi.nlm.nih.gov/gene/?term=212974
Lmnb2	Lmnb2	lamin B2	16907	https://www.ncbi.nlm.nih.gov/gene/?term=16907
Morf4l1	Morf4l1	mortality factor 4 like 1	21761	https://www.ncbi.nlm.nih.gov/gene/?term=21761
Nectin2	Nectin2	nectin cell adhesion molecule 2	19294	https://www.ncbi.nlm.nih.gov/gene/?term=19294
Rpl17	Rpl17	ribosomal protein L17	319195	https://www.ncbi.nlm.nih.gov/gene/?term=319195
Acat3	Acat3	acetyl-Coenzyme A acetyltransferase 3	224530	https://www.ncbi.nlm.nih.gov/gene/?term=224530
2310039H08Rik	2310039H08Rik	RIKEN cDNA 2310039H08 gene	67101	https://www.ncbi.nlm.nih.gov/gene/?term=67101
Rpl7a	Rpl7a	ribosomal protein L7A	27176	https://www.ncbi.nlm.nih.gov/gene/?term=27176
Actg1	Actg1	actin, gamma, cytoplasmic 1	11465	https://www.ncbi.nlm.nih.gov/gene/?term=11465
Hdac10	Hdac10	histone deacetylase 10	170787	https://www.ncbi.nlm.nih.gov/gene/?term=170787
9130023H24Rik	9130023H24Rik	RIKEN cDNA 9130023H24 gene	100043133	https://www.ncbi.nlm.nih.gov/gene/?term=100043133
Ccni	Ccni	cyclin I	12453	https://www.ncbi.nlm.nih.gov/gene/?term=12453
Ing2	Ing2	inhibitor of growth family, member 2	69260	https://www.ncbi.nlm.nih.gov/gene/?term=69260
Ldha	Ldha	lactate dehydrogenase A	16828	https://www.ncbi.nlm.nih.gov/gene/?term=16828
Ptpmt1	Ptpmt1	protein tyrosine phosphatase, mitochondrial 1	66461	https://www.ncbi.nlm.nih.gov/gene/?term=66461
Bcl9l	Bcl9l	B cell CLL/lymphoma 9-like	80288	https://www.ncbi.nlm.nih.gov/gene/?term=80288
Rps15	Rps15	ribosomal protein S15	20054	https://www.ncbi.nlm.nih.gov/gene/?term=20054
Mapk15	Mapk15	mitogen-activated protein kinase 15	332110	https://www.ncbi.nlm.nih.gov/gene/?term=332110
Cdc42ep5	Cdc42ep5	CDC42 effector protein (Rho GTPase binding) 5	58804	https://www.ncbi.nlm.nih.gov/gene/?term=58804
Chd4	Chd4	chromodomain helicase DNA binding protein 4	107932	https://www.ncbi.nlm.nih.gov/gene/?term=107932
Rpl7l1	Rpl7l1	ribosomal protein L7-like 1	66229	https://www.ncbi.nlm.nih.gov/gene/?term=66229
Izumo1	Izumo1	izumo sperm-egg fusion 1	73456	https://www.ncbi.nlm.nih.gov/gene/?term=73456
Paqr9	Paqr9	progestin and adipoQ receptor family member IX	75552	https://www.ncbi.nlm.nih.gov/gene/?term=75552
Aurkaip1	Aurkaip1	aurora kinase A interacting protein 1	66077	https://www.ncbi.nlm.nih.gov/gene/?term=66077
Dhrs3	Dhrs3	dehydrogenase/reductase (SDR family) member 3	20148	https://www.ncbi.nlm.nih.gov/gene/?term=20148
Ubr4	Ubr4	ubiquitin protein ligase E3 component n-recognin 4	69116	https://www.ncbi.nlm.nih.gov/gene/?term=69116
Mup21	Mup21	major urinary protein 21	381531	https://www.ncbi.nlm.nih.gov/gene/?term=381531
Mup3	Mup3	major urinary protein 3	17842	https://www.ncbi.nlm.nih.gov/gene/?term=17842
Rtp3	Rtp3	receptor transporter protein 3	235636	https://www.ncbi.nlm.nih.gov/gene/?term=235636
Serpina1a	Serpina1a	serine (or cysteine) peptidase inhibitor, clade A, member 1A	20700	https://www.ncbi.nlm.nih.gov/gene/?term=20700
Hmgb1	Hmgb1	high mobility group box 1	15289	https://www.ncbi.nlm.nih.gov/gene/?term=15289
Vkorc1l1	Vkorc1l1	vitamin K epoxide reductase complex, subunit 1-like 1	69568	https://www.ncbi.nlm.nih.gov/gene/?term=69568
H2-T23	H2-T23	histocompatibility 2, T region locus 23	15040	https://www.ncbi.nlm.nih.gov/gene/?term=15040
H2-Q10	H2-Q10	histocompatibility 2, Q region locus 10	15007	https://www.ncbi.nlm.nih.gov/gene/?term=15007
Rps28	Rps28	ribosomal protein S28	54127	https://www.ncbi.nlm.nih.gov/gene/?term=54127
Cyp2d40	Cyp2d40	cytochrome P450, family 2, subfamily d, polypeptide 40	71754	https://www.ncbi.nlm.nih.gov/gene/?term=71754
Cyp2d11	Cyp2d11	cytochrome P450, family 2, subfamily d, polypeptide 11	545123	https://www.ncbi.nlm.nih.gov/gene/?term=545123
Cyp2d9	Cyp2d9	cytochrome P450, family 2, subfamily d, polypeptide 9	13105	https://www.ncbi.nlm.nih.gov/gene/?term=13105
Lgals1	Lgals1	lectin, galactose binding, soluble 1	16852	https://www.ncbi.nlm.nih.gov/gene/?term=16852
Ap5s1	Ap5s1	adaptor-related protein 5 complex, sigma 1 subunit	69596	https://www.ncbi.nlm.nih.gov/gene/?term=69596
Zfp467	Zfp467	zinc finger protein 467	68910	https://www.ncbi.nlm.nih.gov/gene/?term=68910
Cry2	Cry2	cryptochrome 2 (photolyase-like)	12953	https://www.ncbi.nlm.nih.gov/gene/?term=12953
Sf3b4	Sf3b4	splicing factor 3b, subunit 4	107701	https://www.ncbi.nlm.nih.gov/gene/?term=107701
Selenbp1	Selenbp1	selenium binding protein 1	20341	https://www.ncbi.nlm.nih.gov/gene/?term=20341
Tmem19	Tmem19	transmembrane protein 19	67226	https://www.ncbi.nlm.nih.gov/gene/?term=67226
Dazap1	Dazap1	DAZ associated protein 1	70248	https://www.ncbi.nlm.nih.gov/gene/?term=70248
