userId	geneSymbol	geneName	entrezgene	gLink
Ttpa	Ttpa	tocopherol (alpha) transfer protein	50500	https://www.ncbi.nlm.nih.gov/gene/?term=50500
Rpl13a	Rpl13a	ribosomal protein L13A	22121	https://www.ncbi.nlm.nih.gov/gene/?term=22121
E130208F15Rik	E130208F15Rik	RIKEN cDNA E130208F15 gene	100217365	https://www.ncbi.nlm.nih.gov/gene/?term=100217365
Cib3	Cib3	calcium and integrin binding family member 3	234421	https://www.ncbi.nlm.nih.gov/gene/?term=234421
Rdh16f2	Rdh16f2	RDH16 family member 2	216454	https://www.ncbi.nlm.nih.gov/gene/?term=216454
Lcmt2	Lcmt2	leucine carboxyl methyltransferase 2	329504	https://www.ncbi.nlm.nih.gov/gene/?term=329504
Ranbp6	Ranbp6	RAN binding protein 6	240614	https://www.ncbi.nlm.nih.gov/gene/?term=240614
Znhit2	Znhit2	zinc finger, HIT domain containing 2	29805	https://www.ncbi.nlm.nih.gov/gene/?term=29805
Prcd	Prcd	photoreceptor disc component	100038570	https://www.ncbi.nlm.nih.gov/gene/?term=100038570
Msrb1	Msrb1	methionine sulfoxide reductase B1	27361	https://www.ncbi.nlm.nih.gov/gene/?term=27361
Emc1	Emc1	ER membrane protein complex subunit 1	230866	https://www.ncbi.nlm.nih.gov/gene/?term=230866
Bnip3	Bnip3	NA	12176	https://www.ncbi.nlm.nih.gov/gene/?term=12176
1110065P20Rik	1110065P20Rik	RIKEN cDNA 1110065P20 gene	68920	https://www.ncbi.nlm.nih.gov/gene/?term=68920
Ube2d3	Ube2d3	ubiquitin-conjugating enzyme E2D 3	66105	https://www.ncbi.nlm.nih.gov/gene/?term=66105
AU022252	AU022252	expressed sequence AU022252	230696	https://www.ncbi.nlm.nih.gov/gene/?term=230696
Casc3	Casc3	cancer susceptibility candidate 3	192160	https://www.ncbi.nlm.nih.gov/gene/?term=192160
U2af1l4	U2af1l4	U2 small nuclear RNA auxiliary factor 1-like 4	233073	https://www.ncbi.nlm.nih.gov/gene/?term=233073
Nlrp12	Nlrp12	NLR family, pyrin domain containing 12	378425	https://www.ncbi.nlm.nih.gov/gene/?term=378425
Naa80	Naa80	N(alpha)-acetyltransferase 80, NatH catalytic subunit	56441	https://www.ncbi.nlm.nih.gov/gene/?term=56441
Mymx	Mymx	myomixer, myoblast fusion factor	653016	https://www.ncbi.nlm.nih.gov/gene/?term=653016
Plcxd2	Plcxd2	phosphatidylinositol-specific phospholipase C, X domain containing 2	433022	https://www.ncbi.nlm.nih.gov/gene/?term=433022
Tnfsf13	Tnfsf13	tumor necrosis factor (ligand) superfamily, member 13	69583	https://www.ncbi.nlm.nih.gov/gene/?term=69583
Rab42	Rab42	RAB42, member RAS oncogene family	242681	https://www.ncbi.nlm.nih.gov/gene/?term=242681
Fbxo24	Fbxo24	F-box protein 24	71176	https://www.ncbi.nlm.nih.gov/gene/?term=71176
Acad11	Acad11	acyl-Coenzyme A dehydrogenase family, member 11	102632	https://www.ncbi.nlm.nih.gov/gene/?term=102632
Bloc1s1	Bloc1s1	biogenesis of lysosomal organelles complex-1, subunit 1	14533	https://www.ncbi.nlm.nih.gov/gene/?term=14533
Eif4ebp3	Eif4ebp3	eukaryotic translation initiation factor 4E binding protein 3	108112	https://www.ncbi.nlm.nih.gov/gene/?term=108112
1700092M07Rik	1700092M07Rik	RIKEN cDNA 1700092M07 gene	74307	https://www.ncbi.nlm.nih.gov/gene/?term=74307
Myl6	Myl6	myosin, light polypeptide 6, alkali, smooth muscle and non-muscle	17904	https://www.ncbi.nlm.nih.gov/gene/?term=17904
Smim13	Smim13	small integral membrane protein 13	108934	https://www.ncbi.nlm.nih.gov/gene/?term=108934
C2cd4d	C2cd4d	C2 calcium-dependent domain containing 4D	271944	https://www.ncbi.nlm.nih.gov/gene/?term=271944
B930094E09Rik	B930094E09Rik	RIKEN cDNA B930094E09 gene	654823	https://www.ncbi.nlm.nih.gov/gene/?term=654823
Gpank1	Gpank1	G patch domain and ankyrin repeats 1	81845	https://www.ncbi.nlm.nih.gov/gene/?term=81845
Lrch4	Lrch4	leucine-rich repeats and calponin homology (CH) domain containing 4	231798	https://www.ncbi.nlm.nih.gov/gene/?term=231798
Purb	Purb	purine rich element binding protein B	19291	https://www.ncbi.nlm.nih.gov/gene/?term=19291
Cyp2d10	Cyp2d10	cytochrome P450, family 2, subfamily d, polypeptide 10	13101	https://www.ncbi.nlm.nih.gov/gene/?term=13101
E030018B13Rik	E030018B13Rik	RIKEN cDNA E030018B13 gene	381994	https://www.ncbi.nlm.nih.gov/gene/?term=381994
Nupr1l	Nupr1l	nuclear protein transcriptional regulator 1 like	69034	https://www.ncbi.nlm.nih.gov/gene/?term=69034
Gm5741	Gm5741	predicted gene 5741	100503710	https://www.ncbi.nlm.nih.gov/gene/?term=100503710
Vkorc1	Vkorc1	vitamin K epoxide reductase complex, subunit 1	27973	https://www.ncbi.nlm.nih.gov/gene/?term=27973
Smlr1	Smlr1	small leucine-rich protein 1	100504474	https://www.ncbi.nlm.nih.gov/gene/?term=100504474
Lbhd1	Lbhd1	LBH domain containing 1	102308570	https://www.ncbi.nlm.nih.gov/gene/?term=102308570
Gm21985	Gm21985	predicted gene 21985	108168782	https://www.ncbi.nlm.nih.gov/gene/?term=108168782
Tnfsf12	Tnfsf12	tumor necrosis factor (ligand) superfamily, member 12	21944	https://www.ncbi.nlm.nih.gov/gene/?term=21944
Tigd5	Tigd5	tigger transposable element derived 5	105734	https://www.ncbi.nlm.nih.gov/gene/?term=105734
Gm33543	Gm33543	predicted gene, 33543	102636491	https://www.ncbi.nlm.nih.gov/gene/?term=102636491
Adat3	Adat3	adenosine deaminase, tRNA-specific 3	100113398	https://www.ncbi.nlm.nih.gov/gene/?term=100113398
Scamp4	Scamp4	secretory carrier membrane protein 4	56214	https://www.ncbi.nlm.nih.gov/gene/?term=56214
Ntn3	Ntn3	netrin 3	18209	https://www.ncbi.nlm.nih.gov/gene/?term=18209
Apbb3	Apbb3	amyloid beta (A4) precursor protein-binding, family B, member 3	225372	https://www.ncbi.nlm.nih.gov/gene/?term=225372
Tmem223	Tmem223	transmembrane protein 223	66836	https://www.ncbi.nlm.nih.gov/gene/?term=66836
Tmem179b	Tmem179b	transmembrane protein 179B	67706	https://www.ncbi.nlm.nih.gov/gene/?term=67706
