#erna_AL_master_LIV Stitched Peaks
#Created from output/6h_FAST_deduped/erna_AL_master_LIV_12.5KB_STITCHED_REGION_MAP.txt
#Ranked by X6h_FAST_deduped.BAM
#Using cutoff of 18689.877 for Super-Stitched Peaks
#Created on Jan 19 2023 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X6h_FAST_deduped.BAM	stitchedPeakRank	isSuper
25_enhancer_lociStitched	chr7	73206360	73268840	25	9425	67047.911	349	1
24_enhancer_lociStitched	chr15	96902060	96954110	24	12224	66955.935	350	1
18_enhancer_lociStitched	chr4	150855690	150889030	18	6998	61638.27	351	1
18_enhancer_lociStitched	chr15	54975420	55011160	18	6818	61638.27	352	1
18_enhancer_lociStitched	chr4	57271120	57319080	18	7218	61638.27	353	1
18_enhancer_lociStitched	chr1	184576000	184615610	18	7648	61225.274	354	1
13_enhancer_lociStitched	chr13	31701680	31746390	13	6013	61002.387	355	1
13_enhancer_lociStitched	chr9	122676760	122716930	13	6663	61002.387	356	1
13_enhancer_lociStitched	chr8	11507710	11529590	13	4453	60639.038	357	1
13_enhancer_lociStitched	chr11	50100600	50131330	13	5473	60639.038	358	1
13_enhancer_lociStitched	chr6	86153160	86196790	13	5283	60639.038	359	1
13_enhancer_lociStitched	chr19	6312880	6357010	13	4973	60639.038	360	1
13_enhancer_lociStitched	chr9	62248330	62293310	13	5203	60639.038	361	1
13_enhancer_lociStitched	chr5	113259660	113313210	13	6363	60639.038	362	1
13_enhancer_lociStitched	chr19	43921320	43993080	13	5513	60639.038	363	1
15_enhancer_lociStitched	chr14	65594990	65627450	15	6855	60502.9	364	1
13_enhancer_lociStitched	chr12	57584500	57593930	13	4983	60400.056	365	1
13_enhancer_lociStitched	chr1	160805710	160817770	13	5053	60400.056	366	1
13_enhancer_lociStitched	chr9	110816250	110832110	13	4223	60400.056	367	1
13_enhancer_lociStitched	chr6	72321990	72339710	13	4513	60400.056	368	1
13_enhancer_lociStitched	chr19	23034050	23052710	13	5443	60400.056	369	1
13_enhancer_lociStitched	chr19	47433550	47453700	13	4783	60400.056	370	1
13_enhancer_lociStitched	chr17	34320760	34341880	13	4143	60400.056	371	1
13_enhancer_lociStitched	chr7	69995720	70017560	13	5013	60400.056	372	1
13_enhancer_lociStitched	chr16	10807210	10829430	13	4413	60400.056	373	1
13_enhancer_lociStitched	chr7	67913590	67936320	13	5473	60400.056	374	1
13_enhancer_lociStitched	chr6	117874560	117904110	13	5753	60400.056	375	1
13_enhancer_lociStitched	chr5	34671140	34700810	13	4393	60400.056	376	1
13_enhancer_lociStitched	chr16	22983300	23015640	13	4103	60400.056	377	1
13_enhancer_lociStitched	chr19	6867590	6899950	13	4483	60400.056	378	1
13_enhancer_lociStitched	chr10	115165290	115198590	13	5103	60400.056	379	1
13_enhancer_lociStitched	chr9	48496760	48530330	13	5823	60400.056	380	1
13_enhancer_lociStitched	chr13	30500170	30545420	13	4813	60400.056	381	1
13_enhancer_lociStitched	chr13	69757920	69793380	13	6503	59862.759	382	1
15_enhancer_lociStitched	chr11	115976100	116001930	15	6585	59101.187	383	1
15_enhancer_lociStitched	chr10	95593680	95622380	15	7565	59101.187	384	1
15_enhancer_lociStitched	chr5	108016090	108053130	15	5635	59101.187	385	1
13_enhancer_lociStitched	chr4	155647680	155663740	13	4893	58903.085	386	1
13_enhancer_lociStitched	chr8	127300600	127323310	13	5793	58903.085	387	1
13_enhancer_lociStitched	chr16	23314860	23339750	13	5203	58903.085	388	1
13_enhancer_lociStitched	chr4	61513360	61538600	13	5853	58903.085	389	1
13_enhancer_lociStitched	chr4	60613880	60645600	13	6983	58903.085	390	1
18_enhancer_lociStitched	chr11	120550170	120587580	18	7348	58240.944	391	1
18_enhancer_lociStitched	chr10	80156210	80204190	18	7648	58065.706	392	1
18_enhancer_lociStitched	chr11	98825670	98856020	18	6798	57587.742	393	1
18_enhancer_lociStitched	chr7	16121660	16154840	18	6308	57587.742	394	1
18_enhancer_lociStitched	chr5	121828310	121863570	18	6948	57587.742	395	1
22_enhancer_lociStitched	chr7	98804370	98858280	22	9722	56961.243	396	1
15_enhancer_lociStitched	chr17	47747170	47785600	15	5705	56754.259	397	1
22_enhancer_lociStitched	chr8	85751860	85816470	22	7982	56554.743	398	1
25_enhancer_lociStitched	chr5	148889930	148953100	25	9955	55678.664	399	1
25_enhancer_lociStitched	chr17	24914210	24979500	25	10055	54276.951	400	1
13_enhancer_lociStitched	chr5	36870040	36906240	13	5443	52986.493	401	1
13_enhancer_lociStitched	chr10	110961540	111002870	13	5763	52986.493	402	1
18_enhancer_lociStitched	chr19	44356490	44410770	18	8098	52781.063	403	1
18_enhancer_lociStitched	chr2	26365070	26447000	18	6478	52417.714	404	1
6_enhancer_lociStitched	chr1	16174510	16176860	6	2036	52158.434	405	1
6_enhancer_lociStitched	chr17	80199330	80203830	6	2706	52158.434	406	1
6_enhancer_lociStitched	chr2	164697480	164702080	6	2476	52158.434	407	1
6_enhancer_lociStitched	chr12	111339830	111344640	6	2186	52158.434	408	1
6_enhancer_lociStitched	chr2	32851480	32857060	6	1976	52158.434	409	1
6_enhancer_lociStitched	chr11	87333570	87340020	6	1986	52158.434	410	1
6_enhancer_lociStitched	chr11	22384190	22391020	6	2626	52158.434	411	1
6_enhancer_lociStitched	chr14	79718340	79725330	6	2566	52158.434	412	1
6_enhancer_lociStitched	chr11	100509290	100517810	6	2016	52158.434	413	1
6_enhancer_lociStitched	chr4	139029200	139039470	6	1796	52158.434	414	1
6_enhancer_lociStitched	chr7	127834650	127846210	6	2436	52158.434	415	1
6_enhancer_lociStitched	chr3	122038900	122051270	6	2516	52158.434	416	1
6_enhancer_lociStitched	chr3	138115260	138128370	6	2816	52158.434	417	1
6_enhancer_lociStitched	chr12	8545920	8561330	6	2616	52158.434	418	1
6_enhancer_lociStitched	chr17	7209050	7229120	6	2296	52158.434	419	1
6_enhancer_lociStitched	chr19	32443040	32464170	6	2736	52158.434	420	1
6_enhancer_lociStitched	chr18	31742200	31768260	6	2166	52158.434	421	1
6_enhancer_lociStitched	chr13	100650920	100689650	6	2996	52158.434	422	1
15_enhancer_lociStitched	chr8	71819410	71858760	15	5395	51461.896	423	1
15_enhancer_lociStitched	chr15	67015220	67059100	15	6635	51461.896	424	1
19_enhancer_lociStitched	chr19	5848630	5897050	19	7979	51317.041	425	1
15_enhancer_lociStitched	chr7	83780830	83820880	15	7505	51098.547	426	1
15_enhancer_lociStitched	chr15	77700030	77742400	15	6055	51098.547	427	1
10_enhancer_lociStitched	chr3	95778660	95813800	10	4750	50900.445	428	1
15_enhancer_lociStitched	chr1	191145910	191183060	15	7205	50859.565	429	1
15_enhancer_lociStitched	chr2	165761360	165834690	15	5995	50800.232	430	1
10_enhancer_lociStitched	chr3	89297270	89302470	10	3350	50661.463	431	1
10_enhancer_lociStitched	chr15	89257810	89263990	10	3610	50661.463	432	1
10_enhancer_lociStitched	chr11	118973820	118982910	10	3700	50661.463	433	1
10_enhancer_lociStitched	chr14	30663830	30673580	10	3670	50661.463	434	1
10_enhancer_lociStitched	chr7	30804370	30815350	10	3640	50661.463	435	1
10_enhancer_lociStitched	chr3	130474750	130485740	10	3620	50661.463	436	1
10_enhancer_lociStitched	chr7	79674350	79685990	10	3640	50661.463	437	1
10_enhancer_lociStitched	chr18	32269390	32281430	10	3810	50661.463	438	1
10_enhancer_lociStitched	chr13	34260470	34273270	10	2930	50661.463	439	1
10_enhancer_lociStitched	chr1	90980410	90993380	10	3770	50661.463	440	1
10_enhancer_lociStitched	chr13	55862060	55876020	10	3110	50661.463	441	1
10_enhancer_lociStitched	chr19	4547010	4561810	10	3310	50661.463	442	1
10_enhancer_lociStitched	chr9	121533630	121548600	10	3430	50661.463	443	1
10_enhancer_lociStitched	chr8	106861780	106877960	10	4050	50661.463	444	1
10_enhancer_lociStitched	chr7	132526870	132543200	10	3240	50661.463	445	1
10_enhancer_lociStitched	chr2	69169610	69186150	10	3380	50661.463	446	1
10_enhancer_lociStitched	chr2	69542980	69559960	10	3780	50661.463	447	1
10_enhancer_lociStitched	chr1	131885210	131902300	10	4100	50661.463	448	1
10_enhancer_lociStitched	chr6	95678740	95696050	10	3990	50661.463	449	1
10_enhancer_lociStitched	chr11	69870980	69888440	10	3290	50661.463	450	1
10_enhancer_lociStitched	chr18	62027660	62045140	10	4150	50661.463	451	1
10_enhancer_lociStitched	chr11	49077370	49095350	10	3550	50661.463	452	1
10_enhancer_lociStitched	chr11	98078940	98097520	10	3130	50661.463	453	1
10_enhancer_lociStitched	chr6	124452680	124471590	10	4060	50661.463	454	1
10_enhancer_lociStitched	chr2	118369600	118389170	10	3890	50661.463	455	1
10_enhancer_lociStitched	chr15	101026270	101046140	10	3300	50661.463	456	1
10_enhancer_lociStitched	chr16	23902530	23922420	10	4790	50661.463	457	1
10_enhancer_lociStitched	chr9	66499000	66519350	10	4160	50661.463	458	1
10_enhancer_lociStitched	chr7	127493460	127513820	10	3270	50661.463	459	1
10_enhancer_lociStitched	chr12	103773680	103794770	10	4260	50661.463	460	1
10_enhancer_lociStitched	chr17	32053590	32075970	10	3880	50661.463	461	1
10_enhancer_lociStitched	chr16	23790820	23813240	10	4450	50661.463	462	1
10_enhancer_lociStitched	chr1	105898990	105921980	10	4170	50661.463	463	1
10_enhancer_lociStitched	chr1	67094620	67118300	10	4620	50661.463	464	1
10_enhancer_lociStitched	chr11	109363770	109387510	10	4150	50661.463	465	1
10_enhancer_lociStitched	chr12	109987060	110011160	10	4460	50661.463	466	1
10_enhancer_lociStitched	chr4	152073340	152098350	10	3980	50661.463	467	1
10_enhancer_lociStitched	chr2	32410360	32435650	10	3880	50661.463	468	1
10_enhancer_lociStitched	chr11	119104010	119129470	10	3650	50661.463	469	1
10_enhancer_lociStitched	chr7	27955810	27982210	10	4210	50661.463	470	1
10_enhancer_lociStitched	chr14	55316760	55344250	10	4350	50661.463	471	1
10_enhancer_lociStitched	chr11	74711840	74739360	10	3490	50661.463	472	1
10_enhancer_lociStitched	chr8	35672080	35699630	10	5230	50661.463	473	1
10_enhancer_lociStitched	chr14	20264150	20292000	10	4190	50661.463	474	1
10_enhancer_lociStitched	chr11	96806780	96835150	10	4170	50661.463	475	1
10_enhancer_lociStitched	chr18	65355490	65384340	10	4880	50661.463	476	1
10_enhancer_lociStitched	chr13	60627460	60656690	10	5600	50661.463	477	1
10_enhancer_lociStitched	chr2	37312800	37342380	10	3810	50661.463	478	1
15_enhancer_lociStitched	chr11	53190330	53242900	15	5775	50561.25	479	1
13_enhancer_lociStitched	chr4	116506520	116543430	13	4903	49858.868	480	1
19_enhancer_lociStitched	chr17	31841750	31878000	19	6749	49820.07	481	1
15_enhancer_lociStitched	chr15	83033130	83057510	15	4815	49362.594	482	1
15_enhancer_lociStitched	chr10	74872710	74897630	15	5655	49362.594	483	1
15_enhancer_lociStitched	chr7	19550150	19577510	15	7035	49362.594	484	1
15_enhancer_lociStitched	chr15	57734060	57786620	15	5895	49362.594	485	1
10_enhancer_lociStitched	chr1	36104040	36115070	10	3980	49164.492	486	1
13_enhancer_lociStitched	chr4	141779610	141825630	13	5103	47933.112	487	1
13_enhancer_lociStitched	chr4	137083880	137123110	13	5443	47694.13	488	1
13_enhancer_lociStitched	chr11	58794210	58846190	13	4983	47694.13	489	1
17_enhancer_lociStitched	chr16	31967890	32042840	17	6517	47606.659	490	1
13_enhancer_lociStitched	chr11	117826420	117861330	13	4903	47569.763	491	1
13_enhancer_lociStitched	chr10	77435740	77475930	13	5083	47330.781	492	1
13_enhancer_lociStitched	chr1	51895050	51935480	13	6023	47330.781	493	1
13_enhancer_lociStitched	chr13	9103440	9145250	13	5853	47330.781	494	1
13_enhancer_lociStitched	chr16	38099880	38119060	13	5583	47091.799	495	1
13_enhancer_lociStitched	chr17	79903340	79931720	13	4743	47091.799	496	1
13_enhancer_lociStitched	chr18	12915230	12944080	13	5053	47091.799	497	1
13_enhancer_lociStitched	chr11	100956890	100986930	13	4633	47091.799	498	1
19_enhancer_lociStitched	chr15	81715620	81758360	19	7979	46787.703	499	1
13_enhancer_lociStitched	chr8	127377580	127395000	13	5873	46764.707	500	1
13_enhancer_lociStitched	chr4	61353430	61382690	13	6373	46764.707	501	1
13_enhancer_lociStitched	chr9	21617720	21648370	13	6073	46764.707	502	1
13_enhancer_lociStitched	chr2	27561470	27592610	13	6593	46764.707	503	1
13_enhancer_lociStitched	chr9	46167960	46200890	13	6583	46764.707	504	1
13_enhancer_lociStitched	chr9	110158600	110191970	13	4943	46110.227	505	1
13_enhancer_lociStitched	chr18	80228430	80280410	13	4603	46110.227	506	1
19_enhancer_lociStitched	chr6	82006590	82065480	19	8159	44440.775	507	1
13_enhancer_lociStitched	chr6	108609440	108645670	13	5053	44203.156	508	1
13_enhancer_lociStitched	chr6	108403920	108460180	13	5783	44203.156	509	1
13_enhancer_lociStitched	chr18	45691440	45708830	13	4603	43964.174	510	1
13_enhancer_lociStitched	chr17	47303140	47322210	13	4733	43964.174	511	1
13_enhancer_lociStitched	chr3	89318810	89337890	13	4083	43964.174	512	1
13_enhancer_lociStitched	chr8	112453180	112472610	13	6033	43964.174	513	1
13_enhancer_lociStitched	chr12	103988160	104009410	13	5713	43964.174	514	1
13_enhancer_lociStitched	chr9	74754940	74776540	13	5603	43964.174	515	1
13_enhancer_lociStitched	chr11	51646390	51670310	13	5903	43964.174	516	1
13_enhancer_lociStitched	chr2	155199210	155224510	13	4613	43964.174	517	1
13_enhancer_lociStitched	chr10	127426950	127458240	13	5533	43964.174	518	1
13_enhancer_lociStitched	chr15	75781030	75816050	13	4753	43964.174	519	1
13_enhancer_lociStitched	chr13	81464250	81503160	13	7013	43964.174	520	1
15_enhancer_lociStitched	chr9	22060650	22099860	15	5345	43446.002	521	1
13_enhancer_lociStitched	chr6	90516080	90535480	13	6703	43367.381	522	1
13_enhancer_lociStitched	chr19	57343780	57368490	13	5483	43367.381	523	1
13_enhancer_lociStitched	chr11	115893540	115921620	13	5573	43367.381	524	1
13_enhancer_lociStitched	chr4	102412660	102442530	13	5763	43367.381	525	1
13_enhancer_lociStitched	chr8	85838490	85868550	13	5293	43367.381	526	1
13_enhancer_lociStitched	chr14	70567340	70599050	13	6083	43367.381	527	1
13_enhancer_lociStitched	chr8	120616740	120649020	13	4983	43367.381	528	1
13_enhancer_lociStitched	chr13	97117100	97150860	13	5153	43367.381	529	1
13_enhancer_lociStitched	chr17	71490070	71524550	13	6583	43367.381	530	1
13_enhancer_lociStitched	chr8	120150450	120186070	13	6673	43367.381	531	1
13_enhancer_lociStitched	chr8	110695520	110731380	13	7283	43367.381	532	1
13_enhancer_lociStitched	chr9	20773480	20810200	13	5643	43367.381	533	1
13_enhancer_lociStitched	chr13	53126660	53148830	13	4413	42714.179	534	1
13_enhancer_lociStitched	chr7	139681710	139718150	13	4683	41420.195	535	1
13_enhancer_lociStitched	chr17	29614340	29656690	13	4763	41420.195	536	1
13_enhancer_lociStitched	chr19	30124040	30180110	13	5383	41056.846	537	1
17_enhancer_lociStitched	chr5	140780690	140816630	17	6777	40730.393	538	1
13_enhancer_lociStitched	chr11	50021930	50080040	13	5613	40693.497	539	1
13_enhancer_lociStitched	chr7	67283990	67312530	13	4813	40454.515	540	1
13_enhancer_lociStitched	chr8	105291610	105328860	13	4893	40454.515	541	1
13_enhancer_lociStitched	chr11	116506450	116549110	13	4583	40454.515	542	1
13_enhancer_lociStitched	chr1	171031120	171075060	13	4633	40454.515	543	1
13_enhancer_lociStitched	chr9	102830520	102886370	13	5973	40454.515	544	1
15_enhancer_lociStitched	chr12	80126200	80162980	15	6275	40318.377	545	1
13_enhancer_lociStitched	chr5	92623800	92656100	13	5063	40215.533	546	1
13_enhancer_lociStitched	chr5	112413430	112450650	13	4493	40215.533	547	1
19_enhancer_lociStitched	chr4	135844370	135885290	19	6629	39148.412	548	1
6_enhancer_lociStitched	chr2	25100930	25115500	6	2026	39089.159	549	1
6_enhancer_lociStitched	chr16	43959210	43975310	6	2096	39089.159	550	1
6_enhancer_lociStitched	chr3	94728470	94745880	6	2186	39089.159	551	1
6_enhancer_lociStitched	chr16	97335930	97337730	6	1706	38850.177	552	1
6_enhancer_lociStitched	chr5	93352970	93354820	6	1756	38850.177	553	1
6_enhancer_lociStitched	chr8	13154360	13156380	6	1926	38850.177	554	1
6_enhancer_lociStitched	chr10	41428460	41430750	6	2196	38850.177	555	1
6_enhancer_lociStitched	chr10	5142920	5145210	6	1696	38850.177	556	1
6_enhancer_lociStitched	chr1	130643440	130645730	6	2196	38850.177	557	1
6_enhancer_lociStitched	chr18	24785380	24787770	6	2006	38850.177	558	1
6_enhancer_lociStitched	chr10	115219410	115221840	6	1906	38850.177	559	1
6_enhancer_lociStitched	chr17	81034010	81036480	6	2286	38850.177	560	1
6_enhancer_lociStitched	chr18	61667530	61670040	6	2326	38850.177	561	1
6_enhancer_lociStitched	chr16	26572330	26574840	6	1876	38850.177	562	1
6_enhancer_lociStitched	chr18	31892170	31894710	6	2206	38850.177	563	1
6_enhancer_lociStitched	chr4	103070980	103073580	6	2156	38850.177	564	1
6_enhancer_lociStitched	chr12	51874700	51877310	6	2256	38850.177	565	1
4_enhancer_lociStitched	chr9	94418260	94420900	4	2054	38850.177	566	1
6_enhancer_lociStitched	chr6	71211790	71214490	6	2336	38850.177	567	1
6_enhancer_lociStitched	chr3	151915100	151917820	6	1976	38850.177	568	1
4_enhancer_lociStitched	chr17	88371080	88373810	4	1814	38850.177	569	1
6_enhancer_lociStitched	chr1	152777850	152780650	6	1866	38850.177	570	1
6_enhancer_lociStitched	chr13	9812990	9815830	6	2296	38850.177	571	1
6_enhancer_lociStitched	chr5	93413600	93416550	6	1886	38850.177	572	1
6_enhancer_lociStitched	chr11	51765030	51768250	6	2116	38850.177	573	1
6_enhancer_lociStitched	chr4	140687650	140690940	6	2146	38850.177	574	1
6_enhancer_lociStitched	chr7	63585910	63589320	6	2316	38850.177	575	1
6_enhancer_lociStitched	chr6	134805460	134808910	6	2136	38850.177	576	1
6_enhancer_lociStitched	chr8	94736460	94740010	6	2286	38850.177	577	1
6_enhancer_lociStitched	chr4	41941400	41945000	6	1746	38850.177	578	1
6_enhancer_lociStitched	chr4	42438710	42442370	6	1796	38850.177	579	1
6_enhancer_lociStitched	chr15	102057910	102061570	6	2536	38850.177	580	1
6_enhancer_lociStitched	chr9	57669520	57673530	6	2386	38850.177	581	1
6_enhancer_lociStitched	chr4	43558640	43562780	6	1786	38850.177	582	1
6_enhancer_lociStitched	chr7	84251930	84256130	6	2466	38850.177	583	1
6_enhancer_lociStitched	chr2	152669530	152673740	6	2586	38850.177	584	1
6_enhancer_lociStitched	chr6	31294600	31299140	6	1826	38850.177	585	1
6_enhancer_lociStitched	chr2	26490040	26494610	6	2116	38850.177	586	1
6_enhancer_lociStitched	chr10	37012870	37017520	6	1926	38850.177	587	1
6_enhancer_lociStitched	chr15	10981370	10986270	6	2276	38850.177	588	1
6_enhancer_lociStitched	chr2	52310260	52315180	6	2146	38850.177	589	1
6_enhancer_lociStitched	chr8	71172440	71177410	6	2316	38850.177	590	1
6_enhancer_lociStitched	chr6	51518360	51523370	6	2256	38850.177	591	1
6_enhancer_lociStitched	chr4	6449560	6454600	6	2486	38850.177	592	1
6_enhancer_lociStitched	chr6	134011760	134016840	6	2346	38850.177	593	1
6_enhancer_lociStitched	chr11	101442710	101447840	6	2376	38850.177	594	1
6_enhancer_lociStitched	chr2	98492400	98497830	6	2306	38850.177	595	1
4_enhancer_lociStitched	chr17	65050120	65055570	4	2074	38850.177	596	1
6_enhancer_lociStitched	chr5	64497730	64503470	6	2586	38850.177	597	1
6_enhancer_lociStitched	chr11	68926730	68932720	6	1826	38850.177	598	1
6_enhancer_lociStitched	chr4	44976210	44982280	6	2266	38850.177	599	1
6_enhancer_lociStitched	chr1	4561680	4567870	6	2076	38850.177	600	1
6_enhancer_lociStitched	chr7	79491910	79498110	6	2086	38850.177	601	1
6_enhancer_lociStitched	chr6	122851260	122857570	6	1626	38850.177	602	1
6_enhancer_lociStitched	chr10	75242360	75248780	6	2806	38850.177	603	1
6_enhancer_lociStitched	chr12	108236760	108243330	6	1776	38850.177	604	1
6_enhancer_lociStitched	chr5	33809280	33815970	6	2286	38850.177	605	1
6_enhancer_lociStitched	chr5	87715040	87721780	6	2146	38850.177	606	1
6_enhancer_lociStitched	chr3	19217110	19223940	6	2076	38850.177	607	1
6_enhancer_lociStitched	chr2	30126280	30133230	6	2646	38850.177	608	1
6_enhancer_lociStitched	chr11	54751300	54758280	6	1886	38850.177	609	1
6_enhancer_lociStitched	chr8	106663410	106670440	6	2936	38850.177	610	1
6_enhancer_lociStitched	chr10	25409180	25416220	6	2776	38850.177	611	1
6_enhancer_lociStitched	chr12	16634930	16641980	6	2696	38850.177	612	1
6_enhancer_lociStitched	chr5	130101770	130108830	6	2786	38850.177	613	1
6_enhancer_lociStitched	chr6	136441100	136448170	6	2056	38850.177	614	1
6_enhancer_lociStitched	chr5	31205300	31212390	6	2346	38850.177	615	1
6_enhancer_lociStitched	chr15	31563930	31571640	6	2536	38850.177	616	1
